Area,Bedrooms,Bathrooms,sqft,price_per_sqft,Price
KUCHAI LAMA,2,2,832,576.9230769230769,480000
KUCHAI LAMA,2,2,936,450.85470085470087,422000
KUCHAI LAMA,4,4,1710,643.2748538011696,1100000
KUCHAI LAMA,2,2,935,427.80748663101605,400000
KUCHAI LAMA,4,2,1104,451.9927536231884,499000
KUCHAI LAMA,3,2,892,730.9417040358744,652000
KUCHAI LAMA,2,2,1707,702.98769771529,1200000
KUCHAI LAMA,3,2,1392,632.183908045977,880000
KUCHAI LAMA,3,2,1488,497.31182795698925,740000
KUCHAI LAMA,4,3,1385,431.76895306859205,598000
KUCHAI LAMA,3,2,947,475.18479408658925,450000
PANDAN INDAH,3,1,900,327.77777777777777,295000
PANDAN INDAH,3,2,806,320.09925558312653,258000
PANDAN INDAH,3,2,861,322.88037166085945,278000
PANDAN INDAH,3,2,850,352.94117647058823,300000
PANDAN INDAH,3,2,820,365.8536585365854,300000
PANDAN INDAH,2,1,727,309.4910591471802,225000
PANDAN INDAH,2,1,600,266.6666666666667,160000
PANDAN INDAH,2,1,452,398.2300884955752,180000
PANDAN INDAH,3,2,839,393.3253873659118,330000
PANDAN INDAH,3,2,800,347.5,278000
PANDAN INDAH,3,2,834,395.68345323741005,330000
PANDAN INDAH,3,2,1044,383.1417624521073,400000
PANDAN INDAH,3,2,958,315.2400835073069,302000
PANDAN INDAH,2,1,500,340.0,170000
PANDAN INDAH,2,1,500,340.0,170000
PANDAN INDAH,2,1,500,340.0,170000
PANDAN INDAH,3,2,860,348.83720930232556,300000
PANDAN INDAH,3,2,1280,375.0,480000
PANDAN INDAH,3,2,800,387.5,310000
PANDAN INDAH,3,2,834,395.68345323741005,330000
PANDAN INDAH,3,2,800,350.0,280000
PANDAN INDAH,2,1,510,313.72549019607845,160000
PANDAN INDAH,3,2,915,322.40437158469945,295000
PANDAN INDAH,3,2,962,343.03534303534303,330000
PANDAN INDAH,3,2,829,343.78769601930037,285000
PANDAN INDAH,3,2,835,359.2802395209581,299999
PANDAN INDAH,3,2,915,322.40437158469945,295000
PANDAN INDAH,3,2,915,322.40437158469945,295000
PANDAN INDAH,3,2,915,322.40437158469945,295000
PANDAN INDAH,3,2,782,332.48081841432224,260000
PANDAN INDAH,3,2,807,370.5080545229244,299000
PANDAN INDAH,3,2,850,351.7647058823529,299000
PANDAN INDAH,3,2,800,372.5,298000
PANDAN INDAH,2,1,778,269.92287917737787,210000
PANDAN INDAH,3,2,860,354.6511627906977,305000
PANDAN INDAH,3,2,1040,394.2307692307692,410000
PANDAN INDAH,2,1,550,336.3636363636364,185000
PANDAN INDAH,3,2,782,338.87468030690536,265000
PANDAN INDAH,3,2,650,323.0769230769231,210000
PANDAN INDAH,3,2,915,322.40437158469945,295000
PANDAN INDAH,3,2,915,322.40437158469945,295000
PANDAN INDAH,3,2,826,324.455205811138,268000
PANDAN INDAH,3,2,915,322.40437158469945,295000
PANDAN INDAH,3,2,915,322.40437158469945,295000
PANDAN INDAH,3,2,915,322.40437158469945,295000
PANDAN INDAH,3,2,1050,333.3333333333333,350000
PANDAN INDAH,3,2,915,322.40437158469945,295000
PANDAN INDAH,3,2,915,322.40437158469945,295000
PANDAN INDAH,3,1,667,382.3088455772114,255000
PANDAN INDAH,3,2,915,322.40437158469945,295000
PANDAN INDAH,2,1,510,274.5098039215686,140000
PANDAN INDAH,3,2,960,343.75,330000
PANDAN INDAH,3,2,861,336.8176538908246,290000
PANDAN INDAH,3,2,850,315.29411764705884,268000
PANDAN INDAH,3,2,915,322.40437158469945,295000
PANDAN INDAH,3,2,839,393.3253873659118,330000
PANDAN INDAH,3,2,800,335.0,268000
PANDAN INDAH,3,2,800,337.5,270000
PANDAN INDAH,3,2,803,333.74844333748445,268000
PANDAN INDAH,3,2,839,393.3253873659118,330000
PANDAN INDAH,3,1,667,382.3088455772114,255000
PANDAN INDAH,3,2,1200,375.0,450000
PANDAN INDAH,3,2,782,332.48081841432224,260000
PANDAN INDAH,3,2,800,368.75,295000
PANDAN INDAH,3,2,915,322.40437158469945,295000
PANDAN INDAH,3,2,1049,314.5853193517636,330000
PANDAN INDAH,2,1,500,300.0,150000
PANDAN INDAH,3,2,915,322.40437158469945,295000
PANDAN INDAH,3,2,860,370.93023255813955,319000
PANDAN INDAH,3,2,800,387.5,310000
PANDAN INDAH,3,2,850,370.5882352941176,315000
PANDAN INDAH,3,2,826,314.76997578692493,260000
PANDAN INDAH,3,2,850,315.29411764705884,268000
PANDAN INDAH,3,2,865,381.5028901734104,330000
PANDAN INDAH,3,2,782,358.0562659846547,280000
PANDAN INDAH,3,2,807,369.268897149938,298000
PANDAN INDAH,2,1,689,283.01741654571845,194999
PANDAN INDAH,3,2,803,333.74844333748445,268000
PANDAN INDAH,3,2,960,338.5416666666667,325000
PANDAN INDAH,3,2,786,353.6895674300254,278000
PANDAN INDAH,3,2,965,331.6062176165803,320000
PANDAN INDAH,3,2,1020,343.1372549019608,350000
PANDAN INDAH,3,2,826,324.455205811138,268000
PANDAN INDAH,3,2,800,387.5,310000
PANDAN INDAH,2,2,919,304.67899891186073,280000
PANDAN INDAH,2,2,775,354.83870967741933,275000
PANDAN INDAH,2,1,572,288.46153846153845,165000
PANDAN INDAH,3,2,1030,320.3883495145631,330000
PANDAN INDAH,3,2,1020,352.94117647058823,360000
PANDAN INDAH,3,2,1119,348.5254691689008,390000
PANDAN INDAH,3,2,800,387.5,310000
PANDAN INDAH,3,2,870,390.8045977011494,340000
PANDAN INDAH,2,2,919,293.79760609358,270000
PANDAN INDAH,3,1,600,333.3333333333333,200000
PANDAN INDAH,3,2,962,327.4428274428274,315000
PANDAN INDAH,3,2,865,381.5028901734104,330000
PANDAN INDAH,3,2,1270,373.46456692913387,474300
PANDAN INDAH,3,2,1000,355.0,355000
PANDAN INDAH,3,2,865,381.5028901734104,330000
PANDAN INDAH,3,2,850,316.47058823529414,269000
PANDAN INDAH,2,1,625,280.0,175000
PANDAN INDAH,2,1,698,279.36962750716333,195000
PANDAN INDAH,3,2,829,361.8817852834741,300000
PANDAN INDAH,3,2,782,383.6317135549872,300000
PANDAN INDAH,3,2,782,358.0562659846547,280000
PANDAN INDAH,3,2,860,348.83720930232556,300000
PANDAN INDAH,3,2,1050,380.0,399000
PANDAN INDAH,2,1,669,291.47982062780267,195000
PANDAN INDAH,2,1,500,370.0,185000
PANDAN INDAH,3,2,836,356.4593301435407,298000
PANDAN INDAH,3,2,782,351.6624040920716,275000
PANDAN INDAH,3,2,861,340.3019744483159,293000
PANDAN INDAH,3,2,965,339.89637305699483,328000
PANDAN INDAH,3,2,850,352.94117647058823,300000
PANDAN INDAH,3,2,1200,354.1666666666667,425000
PANDAN INDAH,3,2,800,362.5,290000
PANDAN INDAH,3,2,800,387.5,310000
PANDAN INDAH,2,1,550,336.3636363636364,185000
PANDAN INDAH,3,2,860,320.93023255813955,276000
PANDAN INDAH,3,2,915,316.9398907103825,290000
PANDAN INDAH,3,2,1020,400.98039215686276,409000
PANDAN INDAH,3,2,782,351.6624040920716,275000
SENTUL,4,3,1400,471.42857142857144,660000
SENTUL,3,2,960,414.5833333333333,398000
SENTUL,3,3,1345,490.70631970260223,660000
SENTUL,3,2,1000,600.0,600000
SENTUL,3,2,960,414.5833333333333,398000
SENTUL,3,2,1085,571.4285714285714,620000
SENTUL,3,3,948,453.58649789029533,430000
SENTUL,3,2,982,560.081466395112,550000
SENTUL,3,2,950,421.05263157894734,400000
SENTUL,1,1,689,579.100145137881,399000
SENTUL,4,3,1050,485.7142857142857,510000
SENTUL,3,2,1087,542.7782888684453,590000
SENTUL,3,2,1335,411.98501872659176,550000
SENTUL,3,2,1092,412.0879120879121,450000
SENTUL,3,2,1054,426.9449715370019,450000
SENTUL,3,2,948,443.0379746835443,420000
SENTUL,1,1,689,584.9056603773585,403000
SENTUL,3,2,958,427.9749478079332,410000
SENTUL,3,2,870,413.7931034482759,360000
SENTUL,3,2,877,420.7525655644242,369000
SENTUL,3,2,1230,528.4552845528456,650000
SENTUL,3,2,1202,449.2512479201331,540000
SENTUL,3,2,948,443.0379746835443,420000
SENTUL,3,2,948,453.58649789029533,430000
SENTUL,3,2,1335,411.98501872659176,550000
SENTUL,4,2,1355,420.6642066420664,570000
SENTUL,3,2,1231,434.6060113728676,535000
SENTUL,1,1,689,551.5239477503628,380000
SENTUL,4,3,1050,464.3809523809524,487600
SENTUL,3,2,819,610.5006105006105,500000
SENTUL,3,2,870,413.7931034482759,360000
SENTUL,4,3,1350,488.8888888888889,660000
SENTUL,4,3,1231,438.6677497969131,540000
SENTUL,3,2,1335,411.98501872659176,550000
SENTUL,3,2,800,500.0,400000
SENTUL,3,2,901,455.04994450610434,410000
SENTUL,3,2,877,421.8928164196123,370000
SENTUL,3,2,1180,610.1694915254237,720000
SENTUL,3,2,819,610.5006105006105,500000
SENTUL,3,2,1092,412.0879120879121,450000
SENTUL,3,2,950,438.94736842105266,417000
SENTUL,4,3,1345,468.4014869888476,630000
SENTUL,3,2,1087,542.7782888684453,590000
SENTUL,3,2,950,461.05263157894734,438000
SENTUL,3,2,850,529.4117647058823,450000
SENTUL,3,2,1345,446.09665427509293,600000
SENTUL,3,2,948,474.6835443037975,450000
SENTUL,4,2,948,443.0379746835443,420000
SENTUL,4,3,999,600.6006006006006,600000
SENTUL,4,2,1335,404.4943820224719,540000
SENTUL,3,2,948,443.0379746835443,420000
SENTUL,4,3,1381,543.0847212165098,750000
SENTUL,3,2,1200,437.5,525000
SENTUL,3,2,948,474.6835443037975,450000
SENTUL,4,3,1345,438.6617100371747,590000
SENTUL,3,2,874,423.34096109839817,370000
SENTUL,3,2,1335,411.98501872659176,550000
SENTUL,3,3,1237,590.1374292643492,730000
SENTUL,4,3,1231,446.7912266450041,550000
SENTUL,3,2,1087,542.7782888684453,590000
SENTUL,4,3,1050,463.5238095238095,486700
SENTUL,3,2,1087,542.7782888684453,590000
SENTUL,3,2,1202,465.8901830282862,560000
SENTUL,3,2,1009,445.98612487611496,450000
SENTUL,3,2,1082,415.89648798521256,450000
SENTUL,3,2,1335,411.98501872659176,550000
SENTUL,3,2,960,414.5833333333333,398000
SENTUL,3,2,1202,449.2512479201331,540000
SENTUL,3,2,1009,445.98612487611496,450000
SENTUL,3,2,1062,461.39359698681733,490000
SENTUL,2,2,1330,586.4661654135339,780000
SENTUL,4,3,1345,431.2267657992565,580000
SENTUL,3,2,1202,482.52911813643925,580000
SENTUL,3,2,1272,589.622641509434,750000
SENTUL,3,2,1085,580.6451612903226,630000
SENTUL,3,2,958,417.5365344467641,400000
SENTUL,3,2,1082,415.89648798521256,450000
SENTUL,3,2,1202,457.57071547420963,550000
SENTUL,3,2,891,437.7104377104377,390000
SENTUL,3,2,950,442.10526315789474,420000
SENTUL,3,2,960,423.9583333333333,407000
SENTUL,4,2,1355,485.6088560885609,658000
SENTUL,3,2,1079,463.3920296570899,500000
SENTUL,3,2,1079,463.3920296570899,500000
SENTUL,3,2,819,525.030525030525,430000
SENTUL,4,3,1050,465.3333333333333,488600
SENTUL,3,2,1054,426.9449715370019,450000
SENTUL,3,2,948,443.0379746835443,420000
SENTUL,3,2,1092,412.0879120879121,450000
SENTUL,3,2,875,588.5714285714286,515000
SENTUL,3,2,850,511.7647058823529,435000
SENTUL,3,2,1001,479.5204795204795,480000
SENTUL,3,2,960,415.625,399000
SENTUL,4,2,1231,434.6060113728676,535000
SENTUL,4,3,1050,463.5238095238095,486700
SENTUL,3,2,1202,440.09983361064894,529000
SENTUL,3,2,984,582.3170731707318,573000
SENTUL,3,2,1000,600.0,600000
SENTUL,3,2,1115,515.6950672645739,575000
SENTUL,3,2,948,495.78059071729956,470000
SENTUL,3,2,1335,426.96629213483146,570000
SENTUL,3,2,948,485.2320675105485,460000
SENTUL,4,2,948,506.32911392405066,480000
SENTUL,4,3,1231,442.72948822095856,545000
SENTUL,1,1,689,558.7808417997097,385000
SENTUL,2,1,807,602.2304832713754,486000
SENTUL,4,3,1050,445.5238095238095,467800
SENTUL,3,2,948,506.32911392405066,480000
SENTUL,2,2,743,605.6527590847913,450000
SENTUL,3,2,1009,436.0753221010902,440000
SENTUL,1,1,500,576.0,288000
SENTUL,3,3,1009,426.16451932606543,430000
SENTUL,3,2,948,527.4261603375527,500000
SENTUL,3,2,1202,453.4109816971714,545000
SENTUL,4,3,1050,426.6666666666667,448000
SENTUL,4,3,1050,457.14285714285717,480000
SENTUL,3,2,1087,568.5372585096596,618000
SENTUL,3,2,1335,411.98501872659176,550000
SENTUL,1,1,689,551.5239477503628,380000
SENTUL,3,2,967,418.82109617373317,405000
SENTUL,6,4,2400,291.6666666666667,700000
SENTUL,3,2,1009,426.16451932606543,430000
SENTUL,3,2,1001,440.55944055944053,441000
SENTUL,3,2,1082,415.89648798521256,450000
SENTUL,3,2,850,575.2941176470588,489000
SENTUL,3,2,1087,568.5372585096596,618000
SENTUL,3,2,967,416.7528438469493,403000
SENTUL,3,2,1335,411.98501872659176,550000
SENTUL,4,3,1231,446.7912266450041,550000
SENTUL,3,3,1630,423.3128834355828,690000
SENTUL,3,2,1333,412.6031507876969,550000
SENTUL,3,2,948,443.0379746835443,420000
SENTUL,3,2,1087,568.5372585096596,618000
SENTUL,3,2,818,422.6039119804401,345690
SENTUL,3,2,1272,589.622641509434,750000
SENTUL,4,2,1335,397.00374531835206,530000
SENTUL,3,2,1009,416.2537165510406,420000
SENTUL,2,1,807,594.7955390334572,480000
SENTUL,2,2,990,605.5555555555555,599500
SENTUL,3,2,948,527.4261603375527,500000
SENTUL,4,4,1925,550.6493506493506,1060000
SENTUL,4,2,1200,533.3333333333334,640000
SENTUL,3,2,1202,440.09983361064894,529000
SENTUL,1,1,689,555.878084179971,383000
SENTUL,4,2,1355,479.7047970479705,650000
SENTUL,3,2,1066,515.9474671669793,550000
SENTUL,3,2,948,527.4261603375527,500000
SENTUL,3,2,950,431.57894736842104,410000
SENTUL,3,2,948,448.3122362869198,425000
SENTUL,3,2,958,459.2901878914405,440000
SENTUL,3,2,1081,453.2839962997225,490000
SENTUL,3,2,990,575.7575757575758,570000
SENTUL,3,2,1009,445.98612487611496,450000
SENTUL,4,4,1381,586.5314989138305,810000
SENTUL,4,3,1231,446.7912266450041,550000
SENTUL,1,1,689,551.5239477503628,380000
SENTUL,4,3,1345,498.14126394052045,670000
SENTUL,1,1,689,551.233671988389,379800
SENTUL,2,2,650,573.6738461538462,372888
SENTUL,3,2,808,559.2673267326733,451888
SENTUL,3,3,1050,463.6190476190476,486800
SENTUL,3,2,1202,465.8901830282862,560000
SENTUL,3,2,1202,432.61231281198,520000
SENTUL,3,2,948,506.32911392405066,480000
SENTUL,4,2,948,443.0379746835443,420000
SENTUL,4,3,1050,485.7142857142857,510000
SENTUL,3,2,850,574.1176470588235,488000
SENTUL,3,2,1082,415.89648798521256,450000
SENTUL,3,2,1202,440.09983361064894,529000
SENTUL,4,4,1381,593.7726285300507,820000
SENTUL,4,3,1231,487.408610885459,600000
SENTUL,1,1,500,578.0,289000
SENTUL,3,2,955,426.1780104712042,407000
SENTUL,3,2,982,529.5315682281059,520000
SENTUL,3,2,1202,436.7720465890183,525000
SENTUL,3,2,1081,545.790934320074,590000
SENTUL,3,2,850,517.6470588235294,440000
SENTUL,3,2,1202,449.2512479201331,540000
SENTUL,3,2,1001,489.5104895104895,490000
SENTUL,1,1,500,578.0,289000
SENTUL,3,2,1054,426.9449715370019,450000
SENTUL,3,2,1335,426.96629213483146,570000
SENTUL,4,3,1345,446.09665427509293,600000
SENTUL,4,3,1345,446.09665427509293,600000
SENTUL,3,2,948,443.0379746835443,420000
SENTUL,3,2,948,474.6835443037975,450000
SENTUL,3,2,948,479.957805907173,455000
SENTUL,3,2,971,417.09577754891865,405000
SENTUL,3,2,968,420.45454545454544,407000
SENTUL,3,2,1009,416.2537165510406,420000
SENTUL,3,2,819,610.5006105006105,500000
SENTUL,3,2,850,575.1623529411764,488888
SENTUL,4,3,1231,446.7912266450041,550000
SENTUL,3,2,1010,425.74257425742576,430000
SENTUL,4,3,1050,463.7142857142857,486900
SENTUL,4,3,1231,446.7912266450041,550000
SENTUL,3,2,874,411.89931350114415,360000
SENTUL,1,1,500,578.0,289000
SENTUL,3,2,1010,425.74257425742576,430000
SENTUL,3,2,1095,493.1506849315069,540000
SENTUL,3,2,958,486.43006263048017,466000
SENTUL,3,2,1202,449.2512479201331,540000
SENTUL,3,2,1081,462.53469010175763,500000
SENTUL,3,3,1345,498.14126394052045,670000
SENTUL,3,2,1202,449.2512479201331,540000
SENTUL,3,2,2282,520.5959684487292,1188000
SENTUL,3,2,900,444.44444444444446,400000
SENTUL,4,3,1231,446.7912266450041,550000
SENTUL,4,3,1345,446.09665427509293,600000
SENTUL,4,3,1231,446.7912266450041,550000
SENTUL,3,2,1095,484.01826484018267,530000
SENTUL,3,2,1202,449.2512479201331,540000
SENTUL,3,2,1009,445.98612487611496,450000
SENTUL,3,2,1202,449.2512479201331,540000
SENTUL,3,2,948,527.4261603375527,500000
SENTUL,3,2,1202,440.93178036605656,530000
SENTUL,3,2,660,500.0,330000
SENTUL,3,2,948,443.0379746835443,420000
SENTUL,3,2,877,450.39908779931585,395000
SENTUL,4,3,1345,446.09665427509293,600000
SENTUL,3,2,948,527.4261603375527,500000
SENTUL,3,2,1095,484.01826484018267,530000
SENTUL,3,2,1009,426.16451932606543,430000
SENTUL,3,2,874,411.89931350114415,360000
SENTUL,3,2,1081,555.0416281221092,600000
SENTUL,6,4,2304,329.8611111111111,760000
SENTUL,3,2,948,516.8776371308016,490000
SENTUL,3,2,1092,439.56043956043953,480000
SENTUL,3,2,1079,481.9277108433735,520000
SENTUL,3,2,948,527.4261603375527,500000
SENTUL,3,2,1202,440.93178036605656,530000
SENTUL,3,2,1009,462.93359762140733,467100
SENTUL,3,2,948,564.3459915611814,535000
SENTUL,3,3,870,413.7931034482759,360000
SENTUL,3,2,1200,450.0,540000
SENTUL,3,2,1202,449.2512479201331,540000
SENTUL,3,2,1355,479.7047970479705,650000
SENTUL,3,2,1066,515.9474671669793,550000
SENTUL,4,4,1381,579.2903692976105,800000
SENTUL,3,2,870,413.7931034482759,360000
SENTUL,3,2,1062,469.86817325800376,499000
SENTUL,3,3,850,541.1764705882352,460000
SENTUL,3,2,1335,426.96629213483146,570000
SENTUL,4,4,1381,564.8081100651701,780000
SENTUL,3,2,1074,605.2141527001862,650000
SENTUL,3,3,1231,446.7912266450041,550000
SENTUL,3,2,1335,426.96629213483146,570000
SENTUL,3,2,850,517.6470588235294,440000
SENTUL,3,2,874,411.89931350114415,360000
SENTUL,4,3,1345,446.09665427509293,600000
SENTUL,3,2,1009,445.98612487611496,450000
SENTUL,4,3,1345,453.53159851301115,610000
SENTUL,3,2,1062,470.8097928436911,500000
SENTUL,3,2,1266,434.4391785150079,550000
SENTUL,3,2,1202,449.2512479201331,540000
SENTUL,3,2,874,411.89931350114415,360000
SENTUL,4,3,1345,446.09665427509293,600000
SENTUL,3,2,1171,469.68403074295475,550000
SENTUL,3,2,1171,469.68403074295475,550000
SENTUL,3,2,1202,457.57071547420963,550000
SENTUL,3,2,1171,469.68403074295475,550000
SENTUL,3,2,870,413.7931034482759,360000
SENTUL,3,2,874,411.89931350114415,360000
SENTUL,3,2,1363,440.20542920029345,600000
SETIAWANGSA,3,2,952,372.89915966386553,355000
SETIAWANGSA,3,2,1335,486.89138576779027,650000
SETIAWANGSA,3,2,952,399.15966386554624,380000
SETIAWANGSA,3,2,1649,454.8211036992116,750000
SETIAWANGSA,3,3,1625,461.53846153846155,750000
SETIAWANGSA,3,2,685,436.4963503649635,299000
SETIAWANGSA,3,2,820,420.7317073170732,345000
SETIAWANGSA,3,2,1250,472.0,590000
SETIAWANGSA,3,2,1036,434.36293436293437,450000
SETIAWANGSA,3,2,1250,472.0,590000
SETIAWANGSA,3,2,835,371.25748502994014,310000
SETIAWANGSA,3,2,1237,468.8763136620857,580000
SETIAWANGSA,4,2,1732,484.98845265588915,840000
SETIAWANGSA,3,2,952,378.1512605042017,360000
SETIAWANGSA,3,2,1400,428.57142857142856,600000
SETIAWANGSA,3,2,952,399.15966386554624,380000
SETIAWANGSA,3,2,1237,468.8763136620857,580000
SETIAWANGSA,3,2,1208,430.4635761589404,520000
SETIAWANGSA,3,2,1089,486.6850321395776,530000
SETIAWANGSA,3,2,1036,434.36293436293437,450000
SETIAWANGSA,3,2,1930,518.1347150259068,1000000
SETIAWANGSA,3,2,976,389.344262295082,380000
SETIAWANGSA,3,2,1126,470.69271758436946,530000
SETIAWANGSA,3,2,1060,452.8301886792453,480000
SETIAWANGSA,3,2,925,410.81081081081084,380000
SETIAWANGSA,3,2,1225,448.9795918367347,550000
SETIAWANGSA,3,2,900,427.77777777777777,385000
SETIAWANGSA,4,3,2650,445.2830188679245,1180000
SETIAWANGSA,3,2,1732,484.98845265588915,840000
SETIAWANGSA,3,2,1200,433.3333333333333,520000
SETIAWANGSA,3,2,988,389.6761133603239,385000
SETIAWANGSA,3,2,1335,486.89138576779027,650000
SETIAWANGSA,3,2,1237,468.8763136620857,580000
SETIAWANGSA,3,2,952,378.1512605042017,360000
SETIAWANGSA,3,2,650,384.61538461538464,250000
SETIAWANGSA,3,2,1335,486.89138576779027,650000
SETIAWANGSA,3,2,1237,468.8763136620857,580000
SETIAWANGSA,3,2,1378,457.1843251088534,630000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,3,2,952,399.15966386554624,380000
SETIAWANGSA,3,2,820,420.7317073170732,345000
SETIAWANGSA,3,2,952,399.15966386554624,380000
SETIAWANGSA,3,2,1237,468.8763136620857,580000
SETIAWANGSA,3,2,1200,466.6666666666667,560000
SETIAWANGSA,3,2,1200,433.3333333333333,520000
SETIAWANGSA,3,1,835,407.18562874251495,340000
SETIAWANGSA,3,2,1200,466.6666666666667,560000
SETIAWANGSA,3,2,1335,516.8539325842696,690000
SETIAWANGSA,3,2,1351,510.73279052553664,690000
SETIAWANGSA,3,1,820,414.6341463414634,340000
SETIAWANGSA,3,2,1400,457.14285714285717,640000
SETIAWANGSA,3,2,1200,450.0,540000
SETIAWANGSA,3,2,650,523.0769230769231,340000
SETIAWANGSA,3,2,1060,452.8301886792453,480000
SETIAWANGSA,3,2,650,523.0769230769231,340000
SETIAWANGSA,3,2,650,523.0769230769231,340000
SETIAWANGSA,3,2,650,523.0769230769231,340000
SETIAWANGSA,3,2,650,523.0769230769231,340000
SETIAWANGSA,3,2,650,523.0769230769231,340000
SETIAWANGSA,3,2,1126,470.69271758436946,530000
SETIAWANGSA,3,2,1930,455.95854922279796,880000
SETIAWANGSA,3,2,1200,458.3333333333333,550000
SETIAWANGSA,3,2,1378,399.1291727140784,550000
SETIAWANGSA,3,2,1930,466.32124352331607,900000
SETIAWANGSA,3,2,1148,444.25087108013935,510000
SETIAWANGSA,3,2,1271,446.89221085759243,568000
SETIAWANGSA,3,2,1500,506.6666666666667,760000
SETIAWANGSA,3,2,1930,409.3264248704663,790000
SETIAWANGSA,4,3,1819,467.2897196261682,850000
SETIAWANGSA,3,2,1378,399.1291727140784,550000
SETIAWANGSA,3,2,1378,384.61538461538464,530000
SETIAWANGSA,3,2,1378,417.27140783744557,575000
SETIAWANGSA,3,2,1368,387.4269005847953,530000
SETIAWANGSA,3,2,1090,426.60550458715596,465000
SETIAWANGSA,3,2,1178,500.848896434635,590000
SETIAWANGSA,3,2,1237,468.8763136620857,580000
SETIAWANGSA,3,2,1237,468.8763136620857,580000
SETIAWANGSA,3,2,1325,486.79245283018867,645000
SETIAWANGSA,3,2,1200,466.6666666666667,560000
SETIAWANGSA,2,2,720,433.3333333333333,312000
SETIAWANGSA,3,2,1237,468.8763136620857,580000
SETIAWANGSA,3,2,1378,399.1291727140784,550000
SETIAWANGSA,3,3,1786,475.92385218365064,850000
SETIAWANGSA,3,2,1200,375.0,450000
SETIAWANGSA,3,2,952,399.15966386554624,380000
SETIAWANGSA,3,2,1200,375.0,450000
SETIAWANGSA,3,2,1200,375.0,450000
SETIAWANGSA,3,2,1031,450.04849660523763,464000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,3,2,952,409.66386554621846,390000
SETIAWANGSA,3,2,1300,500.0,650000
SETIAWANGSA,3,2,820,485.3658536585366,398000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,3,2,1732,484.98845265588915,840000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,4,2,1732,484.98845265588915,840000
SETIAWANGSA,3,2,952,409.66386554621846,390000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,3,2,1225,448.9795918367347,550000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,4,2,1732,484.98845265588915,840000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,3,2,1060,452.8301886792453,480000
SETIAWANGSA,4,2,1732,484.98845265588915,840000
SETIAWANGSA,3,2,1225,448.9795918367347,550000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,4,2,1732,484.98845265588915,840000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,3,2,1335,486.89138576779027,650000
SETIAWANGSA,3,2,1089,482.09366391184574,525000
SETIAWANGSA,3,2,1732,484.98845265588915,840000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,4,2,1732,484.98845265588915,840000
SETIAWANGSA,3,2,1732,484.98845265588915,840000
SETIAWANGSA,3,2,952,412.8151260504202,393000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,3,2,1399,486.0614724803431,680000
SETIAWANGSA,3,2,926,421.16630669546436,390000
SETIAWANGSA,3,2,1042,422.26487523992324,440000
SETIAWANGSA,3,2,1367,368.69056327724945,504000
SETIAWANGSA,3,2,689,391.8722786647315,270000
SETIAWANGSA,3,2,952,399.15966386554624,380000
SETIAWANGSA,3,2,1036,434.36293436293437,450000
SETIAWANGSA,3,2,1335,486.89138576779027,650000
SETIAWANGSA,3,2,1036,434.36293436293437,450000
SETIAWANGSA,3,2,858,512.8205128205128,440000
SETIAWANGSA,4,2,1375,454.54545454545456,625000
SETIAWANGSA,3,2,1042,431.86180422264874,450000
SETIAWANGSA,3,2,1325,520.7547169811321,690000
SETIAWANGSA,3,2,1375,454.54545454545456,625000
SETIAWANGSA,3,2,820,426.8292682926829,350000
SETIAWANGSA,3,2,1036,434.36293436293437,450000
SETIAWANGSA,3,2,953,398.7408184679958,380000
SETIAWANGSA,3,2,1060,452.8301886792453,480000
SETIAWANGSA,3,2,650,384.61538461538464,250000
SETIAWANGSA,3,2,1398,450.6437768240343,630000
SETIAWANGSA,3,2,952,414.9159663865546,395000
SETIAWANGSA,3,2,820,426.8292682926829,350000
SETIAWANGSA,3,2,952,414.9159663865546,395000
SETIAWANGSA,3,2,1400,457.14285714285717,640000
SETIAWANGSA,3,2,908,460.352422907489,418000
SETIAWANGSA,3,2,1200,431.6666666666667,518000
SETIAWANGSA,3,2,900,427.77777777777777,385000
SETIAWANGSA,3,2,1378,449.92743105950655,620000
SETIAWANGSA,3,2,952,414.9159663865546,395000
SETIAWANGSA,3,2,1200,499.1666666666667,599000
